customer_id,signup_date,customer_segment,country
24695,2024-11-22,High_Value,USA
24696,2024-04-23,Regular,Australia
24697,2025-04-22,Regular,India
24698,2025-11-03,Loyal,USA
24699,2025-12-29,Regular,Canada
24700,2024-06-19,Regular,Canada
24701,2025-06-15,New,Germany
24702,2025-09-30,New,Australia
24703,2025-08-31,Regular,India
24704,2025-01-02,Loyal,Germany
24705,2024-05-07,Loyal,UK
24706,2024-12-03,Loyal,India
24707,2025-07-20,Regular,India
24708,2025-03-28,Regular,India
24709,2024-10-10,Regular,Singapore
24710,2024-06-05,Regular,USA
24711,2025-04-20,New,USA
24712,2024-11-08,Loyal,India
24713,2024-12-10,New,USA
24714,2025-11-16,High_Value,Germany
24715,2024-01-07,Loyal,Australia
24716,2024-06-22,New,Canada
24717,2025-11-02,New,UK
24718,2025-11-03,Loyal,Australia
24719,2024-08-08,Regular,Australia
24720,2025-12-26,Regular,UK
24721,2024-06-03,Regular,India
24722,2024-02-07,Loyal,USA
24723,2024-08-12,Regular,India
24724,2025-01-22,Regular,UK
24725,2024-01-05,High_Value,Germany
24726,2024-05-05,Loyal,USA
24727,2025-07-31,Regular,India
24728,2025-03-29,Loyal,USA
24729,2025-03-17,High_Value,Australia
24730,2025-12-23,Loyal,USA
24731,2024-06-15,Loyal,Germany
24732,2025-10-16,Regular,Canada
24733,2024-09-16,Loyal,India
24734,2025-11-06,Loyal,UK
24735,2025-07-25,Regular,India
24736,2024-06-04,Regular,India
24737,2024-06-01,Regular,India
24738,2025-01-30,Regular,India
24739,2025-01-02,Regular,Australia
24740,2024-06-20,Regular,India
24741,2024-07-09,Regular,UK
24742,2025-10-18,Regular,India
24743,2025-07-04,Loyal,Singapore
24744,2024-05-19,New,USA
24745,2025-06-13,High_Value,Canada
24746,2024-04-22,Regular,Australia
24747,2024-11-20,Loyal,USA
24748,2024-01-09,Regular,India
24749,2025-04-18,New,India
24750,2024-05-12,Regular,USA
24751,2024-06-21,Regular,UK
24752,2024-05-18,Loyal,USA
24753,2024-05-13,Regular,Canada
24754,2024-02-26,Regular,Germany
24755,2025-02-08,Loyal,India
24756,2025-09-25,Regular,India
24757,2024-08-08,Regular,India
24758,2025-07-23,Loyal,India
24759,2025-01-31,Regular,USA
24760,2024-07-04,Regular,India
24761,2024-02-15,Regular,India
24762,2025-07-25,Regular,India
24763,2024-01-17,Regular,Canada
24764,2024-11-04,New,USA
24765,2024-01-26,Regular,Singapore
24766,2025-07-20,Regular,Germany
24767,2025-12-23,New,Canada
24768,2024-08-23,Loyal,Germany
24769,2024-08-16,Loyal,India
24770,2025-02-16,New,Australia
24771,2025-01-01,Regular,UK
24772,2024-10-05,Regular,Germany
24773,2024-09-24,New,India
24774,2024-05-17,New,Canada
24775,2024-07-02,Regular,India
24776,2025-03-03,New,Canada
24777,2025-06-20,Loyal,India
24778,2025-07-02,Loyal,Singapore
24779,2025-01-12,Loyal,Singapore
24780,2025-07-03,Loyal,USA
24781,2025-03-08,New,Germany
24782,2024-09-17,Regular,India
24783,2024-09-14,Regular,USA
24784,2025-01-13,Regular,Germany
24785,2024-08-12,Regular,Australia
24786,2025-07-11,New,India
24787,2024-05-15,Loyal,India
24788,2024-02-09,Regular,India
24789,2024-12-24,New,India
24790,2024-02-22,Loyal,India
24791,2024-05-19,New,Canada
24792,2024-10-01,Regular,USA
24793,2024-01-04,New,India
24794,2024-06-12,Regular,India
24795,2025-02-01,Loyal,India
24796,2024-09-30,Loyal,USA
24797,2025-10-16,Loyal,India
24798,2024-03-09,Regular,Canada
24799,2025-06-09,Loyal,India
24800,2025-03-08,Loyal,Singapore
24801,2025-04-15,Loyal,Canada
24802,2025-05-05,Regular,India
24803,2024-02-08,Regular,India
24804,2025-08-01,New,UK
24805,2024-08-29,Regular,Singapore
24806,2025-04-19,Loyal,USA
24807,2024-08-02,Loyal,USA
24808,2024-10-16,Loyal,India
24809,2025-05-26,Regular,USA
24810,2025-11-13,Regular,Singapore
24811,2025-10-02,High_Value,USA
24812,2025-06-14,Regular,India
24813,2025-01-28,New,USA
24814,2025-01-20,Regular,Canada
24815,2025-12-05,Loyal,Germany
24816,2024-05-31,Regular,Canada
24817,2025-11-27,New,Australia
24818,2025-04-18,Regular,USA
24819,2025-03-25,Loyal,India
24820,2025-03-07,Regular,India
24821,2025-08-16,New,India
24822,2025-05-13,Regular,USA
24823,2024-03-10,Regular,Australia
24824,2025-07-24,Regular,USA
24825,2025-06-15,New,India
24826,2025-10-29,Loyal,USA
24827,2025-11-14,Loyal,Singapore
24828,2025-11-23,New,USA
24829,2024-02-01,Regular,UK
24830,2025-04-05,Regular,Singapore
24831,2025-11-13,Regular,UK
24832,2025-12-06,Regular,USA
24833,2025-02-04,Regular,USA
24834,2025-10-27,Regular,UK
24835,2025-10-04,New,USA
24836,2024-01-02,Loyal,UK
24837,2025-10-08,Regular,USA
24838,2025-04-10,New,Singapore
24839,2025-02-22,Regular,Germany
24840,2024-05-10,Regular,India
24841,2025-11-01,Regular,Australia
24842,2024-08-03,New,India
24843,2024-11-01,Regular,India
24844,2024-08-05,Regular,India
24845,2025-12-08,Regular,USA
24846,2024-12-18,Regular,India
24847,2024-03-24,Loyal,Germany
24848,2024-01-08,Loyal,USA
24849,2025-12-16,Regular,India
24850,2024-06-21,Regular,USA
24851,2025-07-16,Loyal,USA
24852,2024-01-22,Regular,Singapore
24853,2025-10-16,Regular,India
24854,2025-04-19,Loyal,Canada
24855,2024-06-13,Regular,India
24856,2025-10-11,New,India
24857,2024-08-05,Loyal,USA
24858,2025-12-29,Regular,Germany
24859,2025-03-13,Regular,India
24860,2024-11-23,New,USA
24861,2024-02-12,Loyal,India
24862,2024-07-08,Loyal,India
24863,2024-02-12,Regular,India
24864,2025-09-14,Regular,USA
24865,2024-03-14,Regular,Canada
24866,2024-03-23,New,Singapore
24867,2024-03-31,Regular,USA
24868,2025-12-12,High_Value,Singapore
24869,2025-12-09,Loyal,India
24870,2025-06-05,High_Value,India
24871,2024-02-23,Regular,India
24872,2025-01-02,New,India
24873,2025-11-23,High_Value,India
24874,2024-03-11,Loyal,Germany
24875,2025-08-02,Regular,USA
24876,2024-01-14,Regular,India
24877,2025-08-09,Loyal,India
24878,2025-02-01,New,India
24879,2025-10-10,Loyal,India
24880,2024-10-29,Regular,India
24881,2025-07-27,New,India
24882,2025-09-07,New,India
24883,2024-08-25,New,India
24884,2025-04-13,Loyal,Germany
24885,2024-12-02,New,USA
24886,2024-11-11,Regular,USA
24887,2025-08-06,Regular,India
24888,2024-06-13,Regular,Germany
24889,2024-03-28,Regular,India
24890,2024-12-16,Regular,USA
24891,2025-08-22,Regular,India
24892,2024-04-28,Regular,Australia
24893,2024-09-05,Loyal,India
24894,2025-05-01,Regular,UK
24895,2024-12-14,Regular,India
24896,2025-03-18,Regular,India
24897,2025-01-20,Regular,India
24898,2025-08-14,Loyal,Canada
24899,2025-09-30,Regular,Canada
24900,2024-11-24,High_Value,Canada
24901,2024-11-11,Regular,India
24902,2024-07-22,Regular,USA
24903,2024-11-19,Regular,India
24904,2025-09-02,New,India
24905,2025-01-01,New,Singapore
24906,2025-05-19,Loyal,USA
24907,2024-11-01,High_Value,UK
24908,2025-05-30,Regular,India
24909,2025-06-04,High_Value,India
24910,2025-01-20,Regular,Germany
24911,2025-11-13,Loyal,India
24912,2025-10-01,High_Value,USA
24913,2024-04-25,High_Value,Australia
24914,2024-06-15,Regular,Germany
24915,2025-11-28,Regular,India
24916,2024-10-20,Regular,India
24917,2024-08-14,Regular,India
24918,2025-08-04,Regular,USA
24919,2025-03-15,Loyal,UK
24920,2024-04-07,New,UK
24921,2024-03-08,Regular,India
24922,2025-08-12,Regular,USA
24923,2025-07-12,Regular,India
24924,2024-09-14,Regular,Germany
24925,2025-09-21,Loyal,India
24926,2024-04-01,Loyal,India
24927,2025-09-26,New,Canada
24928,2024-02-27,Regular,Singapore
24929,2025-04-09,New,India
24930,2025-09-07,New,India
24931,2025-03-28,Regular,Canada
24932,2025-07-22,Regular,Germany
24933,2024-09-07,Regular,USA
24934,2024-07-29,Regular,Australia
24935,2024-07-13,Regular,Germany
24936,2024-03-25,High_Value,India
24937,2024-07-21,Loyal,India
24938,2024-06-29,New,India
24939,2025-07-06,Regular,India
24940,2024-06-04,New,USA
24941,2024-05-01,Loyal,India
24942,2025-06-19,Loyal,Canada
24943,2025-01-27,Regular,USA
24944,2024-06-06,Regular,Germany
24945,2025-05-30,Loyal,UK
24946,2024-06-06,New,India
24947,2025-07-27,Loyal,India
24948,2024-01-24,New,India
24949,2025-03-06,New,USA
24950,2025-03-11,Regular,Canada
24951,2024-09-29,Regular,India
24952,2025-05-17,New,India
24953,2024-10-04,New,USA
24954,2025-04-22,High_Value,USA
24955,2024-06-12,Regular,USA
24956,2025-02-19,Regular,India
24957,2025-07-06,Regular,USA
24958,2025-12-06,Loyal,USA
24959,2024-09-20,New,Germany
24960,2024-12-11,Regular,India
24961,2024-12-13,Regular,India
24962,2025-09-19,Regular,India
24963,2025-12-03,Loyal,Germany
24964,2025-04-16,New,India
24965,2025-08-23,New,India
24966,2024-03-02,Regular,Germany
24967,2025-07-08,Regular,India
24968,2025-08-14,Loyal,USA
24969,2025-06-05,Regular,USA
24970,2025-03-02,Loyal,India
24971,2025-10-18,New,Germany
24972,2025-04-22,New,USA
24973,2025-09-09,Loyal,USA
24974,2024-05-11,Loyal,India
24975,2025-04-30,New,USA
24976,2024-11-15,High_Value,India
24977,2025-09-25,New,Germany
24978,2025-10-04,Loyal,USA
24979,2025-09-08,Regular,Singapore
24980,2024-06-06,New,India
24981,2024-12-25,Loyal,USA
24982,2024-01-01,Regular,India
24983,2025-12-16,Regular,India
24984,2024-07-06,Loyal,UK
24985,2025-03-31,New,India
24986,2024-12-21,Loyal,Singapore
24987,2025-10-22,Regular,Singapore
24988,2025-08-22,Regular,India
24989,2025-07-21,New,Australia
24990,2025-04-14,Regular,Australia
24991,2024-03-28,Regular,India
24992,2025-11-01,Regular,Australia
24993,2024-02-15,Loyal,Germany
24994,2024-11-28,Regular,India
24995,2024-10-03,Regular,UK
24996,2024-10-12,Loyal,India
24997,2025-12-14,Regular,USA
24998,2024-06-17,High_Value,USA
24999,2025-02-27,Regular,India
25000,2024-06-08,Loyal,Germany
25001,2025-10-27,Loyal,Germany
25002,2025-06-21,Regular,Singapore
25003,2024-10-29,Regular,USA
25004,2024-02-28,New,India
25005,2024-04-21,Regular,Canada
25006,2024-06-26,Regular,UK
25007,2024-10-23,Regular,Germany
25008,2025-10-08,Regular,Germany
25009,2024-03-28,Loyal,India
25010,2025-02-25,New,USA
25011,2024-09-10,Loyal,USA
25012,2024-02-04,Loyal,Germany
25013,2025-03-28,New,USA
25014,2025-05-29,Regular,India
25015,2025-12-01,Regular,USA
25016,2025-01-04,High_Value,India
25017,2024-08-25,Loyal,India
25018,2025-09-15,Regular,Germany
25019,2024-06-29,High_Value,UK
25020,2025-05-13,Regular,India
25021,2025-11-19,Regular,India
25022,2024-01-04,Regular,India
25023,2025-11-06,Loyal,Australia
25024,2024-05-30,Regular,UK
25025,2024-12-17,Loyal,India
25026,2024-07-07,New,India
25027,2024-04-15,Regular,Australia
25028,2025-05-27,High_Value,Germany
25029,2024-12-17,Regular,Singapore
25030,2025-01-06,Regular,India
25031,2024-12-19,Loyal,USA
25032,2025-06-29,Regular,India
25033,2025-12-06,New,Germany
25034,2025-01-09,Regular,USA
25035,2024-04-23,High_Value,Germany
25036,2024-08-26,Regular,USA
25037,2024-12-28,New,India
25038,2024-03-16,Loyal,India
25039,2024-06-16,Regular,Singapore
25040,2024-05-27,Regular,Germany
25041,2025-12-11,Regular,USA
25042,2024-10-19,Loyal,India
25043,2025-10-03,Regular,India
25044,2025-02-06,Regular,India
25045,2025-01-04,Regular,India
25046,2025-11-16,Regular,USA
25047,2025-05-20,New,UK
25048,2024-06-23,Regular,India
25049,2024-07-24,Regular,Singapore
25050,2025-05-01,Regular,USA
25051,2024-01-02,Regular,USA
25052,2024-04-21,Regular,USA
25053,2024-02-24,Regular,Canada
25054,2025-06-05,Loyal,Germany
25055,2024-11-18,Regular,Australia
25056,2024-01-09,Regular,USA
25057,2025-06-25,Regular,Germany
25058,2025-04-23,Regular,USA
25059,2025-06-08,Loyal,India
25060,2024-04-29,Loyal,India
25061,2025-09-30,New,Singapore
25062,2024-05-11,New,Singapore
25063,2025-02-20,New,Germany
25064,2025-02-12,New,Canada
25065,2024-06-08,Regular,UK
25066,2024-10-01,Regular,Australia
25067,2024-02-08,Regular,USA
25068,2024-12-10,Regular,USA
25069,2025-05-09,New,Germany
25070,2024-08-13,New,India
25071,2025-01-27,New,USA
25072,2025-11-27,Regular,USA
25073,2024-06-20,Regular,USA
25074,2024-07-31,Regular,Singapore
25075,2024-03-28,New,Canada
25076,2025-01-30,Loyal,USA
25077,2024-05-28,Regular,UK
25078,2025-09-15,Regular,USA
25079,2024-07-31,Regular,India
25080,2025-04-29,New,USA
25081,2024-05-18,Loyal,India
25082,2024-08-23,Regular,USA
25083,2024-05-04,New,USA
25084,2025-02-07,Regular,UK
25085,2024-01-21,Regular,India
25086,2024-03-01,Regular,USA
25087,2025-01-01,High_Value,USA
25088,2025-02-02,Regular,India
25089,2024-08-28,Loyal,Canada
25090,2024-11-10,Regular,UK
25091,2024-10-31,Regular,USA
25092,2025-07-07,Regular,India
25093,2024-11-21,Loyal,Canada
25094,2025-09-10,Regular,UK
25095,2024-06-07,Regular,UK
25096,2024-05-25,New,Singapore
25097,2024-10-21,Regular,Australia
25098,2024-02-29,Regular,Germany
25099,2025-05-04,Regular,Canada
25100,2024-10-12,Loyal,Canada
25101,2024-09-24,Regular,Canada
25102,2025-01-24,Regular,Singapore
25103,2024-02-29,Regular,USA
25104,2024-10-02,Regular,USA
25105,2025-12-10,New,Singapore
25106,2025-04-03,Regular,Singapore
25107,2025-02-23,Loyal,Germany
25108,2025-01-04,Regular,USA
25109,2024-12-08,Loyal,UK
25110,2025-11-14,Loyal,USA
25111,2025-11-10,Regular,India
25112,2024-10-25,New,India
25113,2025-11-06,Loyal,India
25114,2024-03-01,High_Value,India
25115,2024-08-21,Regular,USA
25116,2024-08-08,Loyal,Germany
25117,2025-05-24,Regular,USA
25118,2025-03-18,Regular,UK
25119,2024-12-11,Loyal,USA
25120,2024-07-05,Regular,India
25121,2025-01-05,Loyal,USA
25122,2024-07-15,New,India
25123,2024-12-29,Regular,India
25124,2024-09-04,Loyal,India
25125,2025-10-10,Regular,India
25126,2025-06-28,Loyal,USA
25127,2024-05-07,Loyal,Australia
25128,2025-11-17,Loyal,Australia
25129,2025-04-25,Loyal,India
25130,2024-09-12,Loyal,India
25131,2025-01-22,New,India
25132,2024-05-22,Regular,India
25133,2024-02-04,Regular,UK
25134,2024-11-03,Regular,India
25135,2025-07-24,Loyal,USA
25136,2024-09-13,Regular,USA
25137,2024-10-07,Loyal,UK
25138,2025-12-23,Regular,Singapore
25139,2025-12-21,Regular,Australia
25140,2024-12-04,Regular,USA
25141,2024-02-02,Regular,Australia
25142,2025-05-10,Regular,India
25143,2025-06-05,Regular,UK
25144,2025-10-29,Loyal,India
25145,2025-11-23,Loyal,USA
25146,2025-04-04,Loyal,USA
25147,2024-03-19,Loyal,Australia
25148,2024-07-01,Loyal,Germany
25149,2025-06-07,New,Singapore
25150,2025-03-19,Regular,Australia
25151,2024-11-14,New,India
25152,2024-10-20,Regular,Germany
25153,2025-06-01,Loyal,USA
25154,2024-11-04,Loyal,India
25155,2024-04-22,Regular,India
25156,2025-12-15,Regular,Canada
25157,2024-09-12,New,USA
25158,2024-07-22,Loyal,Germany
25159,2024-02-20,Regular,Singapore
25160,2024-12-08,New,Germany
25161,2025-12-20,New,USA
25162,2024-04-26,Loyal,Germany
25163,2024-06-27,Regular,USA
25164,2024-05-10,Regular,India
25165,2024-03-09,Regular,India
25166,2025-03-16,New,India
25167,2024-08-05,New,India
25168,2025-07-02,New,Australia
25169,2024-10-19,Regular,India
25170,2025-04-09,Regular,Germany
25171,2024-03-06,Regular,India
25172,2024-08-28,Regular,Singapore
25173,2024-10-29,Regular,USA
25174,2024-02-13,Loyal,India
25175,2024-11-02,New,India
25176,2024-12-09,Regular,India
25177,2024-10-21,New,India
25178,2025-01-03,Loyal,Australia
25179,2025-08-04,Loyal,India
25180,2025-07-16,New,USA
25181,2024-01-11,New,Australia
25182,2025-04-12,New,USA
25183,2025-10-21,New,Canada
25184,2025-09-28,New,India
25185,2024-08-24,New,Australia
25186,2025-07-25,New,USA
25187,2025-08-07,New,India
25188,2024-09-24,Regular,Australia
25189,2025-09-26,Regular,UK
25190,2025-04-06,Regular,India
25191,2025-07-02,Loyal,Canada
25192,2025-06-29,Regular,Singapore
25193,2025-07-24,Regular,UK
25194,2025-11-29,Loyal,Australia
25195,2025-09-17,Regular,Germany
25196,2024-11-04,New,Singapore
25197,2025-02-14,Regular,India
25198,2025-04-18,Regular,USA
25199,2025-09-17,Regular,USA
25200,2024-10-13,Loyal,UK
25201,2024-08-16,Regular,UK
25202,2025-06-22,Loyal,USA
25203,2025-11-27,Regular,Germany
25204,2025-10-27,New,Germany
25205,2024-04-18,Regular,India
25206,2025-11-02,Regular,USA
25207,2025-07-30,Loyal,India
25208,2024-04-24,Regular,USA
25209,2024-01-05,Regular,Germany
25210,2024-05-28,Loyal,UK
25211,2025-11-09,Regular,India
25212,2025-07-05,High_Value,Germany
25213,2025-02-23,New,Germany
25214,2025-04-05,Regular,Germany
25215,2024-10-28,Regular,Canada
25216,2025-10-22,Regular,India
25217,2024-04-24,Loyal,USA
25218,2024-08-17,Regular,USA
25219,2024-05-26,Regular,Germany
25220,2025-09-11,Loyal,Australia
25221,2025-01-29,Regular,India
25222,2025-05-14,Regular,Canada
25223,2025-11-02,Loyal,India
25224,2024-05-22,Regular,USA
25225,2025-12-05,Regular,Germany
25226,2024-04-02,New,India
25227,2025-07-04,Regular,India
25228,2025-05-27,Regular,USA
25229,2025-08-25,Regular,USA
25230,2024-04-25,New,Germany
25231,2025-12-01,Regular,UK
25232,2025-08-02,Regular,USA
25233,2024-03-21,Loyal,UK
25234,2025-02-10,Loyal,India
25235,2025-08-19,New,USA
25236,2024-12-14,Regular,UK
25237,2024-10-05,Loyal,Germany
25238,2024-07-20,Regular,India
25239,2025-01-11,Regular,India
25240,2025-12-19,Regular,India
25241,2025-03-19,Regular,Germany
25242,2025-06-11,Loyal,USA
25243,2025-07-23,Loyal,Singapore
25244,2025-07-21,New,Canada
25245,2024-10-19,Regular,Germany
25246,2025-07-15,Loyal,Australia
25247,2024-08-27,Regular,India
25248,2025-03-02,Loyal,India
25249,2024-08-08,Regular,USA
25250,2025-11-16,Regular,India
25251,2025-06-17,High_Value,USA
25252,2025-03-02,Regular,India
25253,2024-11-25,Regular,Singapore
25254,2025-01-14,Regular,USA
25255,2025-07-23,Regular,UK
25256,2024-07-18,Loyal,USA
25257,2025-08-27,Regular,Germany
25258,2024-07-24,Regular,Australia
25259,2024-04-13,Loyal,Australia
25260,2025-06-21,Loyal,India
25261,2025-06-01,Regular,India
25262,2024-09-01,High_Value,India
25263,2025-04-18,New,India
25264,2025-06-15,Loyal,Germany
25265,2025-07-29,Regular,USA
25266,2025-11-26,Loyal,UK
25267,2025-09-15,Loyal,India
25268,2024-11-16,Loyal,Singapore
25269,2024-06-17,Regular,Singapore
25270,2024-03-12,Loyal,USA
25271,2025-02-22,Regular,Germany
25272,2025-05-01,Regular,Australia
25273,2025-05-19,Loyal,India
25274,2024-01-07,Loyal,Singapore
25275,2025-05-26,Regular,India
25276,2025-07-28,New,India
25277,2025-06-10,Regular,Singapore
25278,2025-01-18,New,India
25279,2024-01-12,New,UK
25280,2024-12-23,Loyal,Germany
25281,2025-04-15,Regular,Singapore
25282,2025-02-19,New,Germany
25283,2025-02-23,Regular,Germany
25284,2025-01-11,Regular,USA
25285,2025-02-06,New,Singapore
25286,2024-08-24,Loyal,India
25287,2025-03-17,New,India
25288,2024-07-24,New,India
25289,2024-12-24,Regular,UK
25290,2024-10-30,Loyal,India
25291,2025-06-05,Regular,India
25292,2025-10-15,Regular,USA
25293,2025-04-07,Loyal,India
25294,2024-04-08,Regular,India
25295,2025-05-02,New,India
25296,2024-08-25,Loyal,India
25297,2024-02-06,Regular,India
25298,2024-05-20,Loyal,USA
25299,2025-12-30,New,India
25300,2024-11-07,New,Australia
25301,2024-05-27,New,India
25302,2024-04-07,Regular,USA
25303,2025-04-19,Regular,India
25304,2025-07-09,Regular,India
25305,2024-09-14,Regular,India
25306,2024-03-16,Regular,Germany
25307,2024-09-15,Regular,USA
25308,2025-04-30,New,Germany
25309,2024-03-24,Regular,USA
25310,2024-07-14,Loyal,India
25311,2024-01-02,High_Value,Singapore
25312,2024-12-10,New,India
25313,2024-05-04,Regular,Germany
25314,2024-05-25,Regular,USA
25315,2024-03-23,Regular,Australia
25316,2025-06-17,Regular,Australia
25317,2024-12-23,Loyal,India
25318,2025-11-23,Loyal,India
25319,2024-10-15,Regular,Canada
25320,2024-06-10,Regular,Canada
25321,2024-05-28,Regular,India
25322,2025-11-26,Regular,Australia
25323,2025-03-06,Loyal,USA
25324,2024-08-25,New,Canada
25325,2025-04-22,New,USA
25326,2025-02-11,Regular,India
25327,2024-03-24,Regular,India
25328,2025-05-27,Regular,UK
25329,2024-03-28,Regular,Singapore
25330,2024-05-25,New,Canada
25331,2025-06-04,New,USA
25332,2024-11-20,Loyal,Germany
25333,2024-06-11,Regular,USA
25334,2024-02-19,New,USA
25335,2025-03-09,Regular,India
25336,2025-05-23,Loyal,UK
25337,2024-05-28,Regular,USA
25338,2024-10-31,Loyal,Singapore
25339,2024-09-08,Loyal,USA
25340,2025-10-12,New,USA
25341,2025-07-31,Loyal,India
25342,2024-07-19,Regular,Canada
25343,2025-01-09,Regular,Singapore
25344,2025-11-05,Regular,Singapore
25345,2024-09-09,Regular,USA
25346,2024-04-12,Regular,USA
25347,2024-08-05,New,India
25348,2025-03-19,Regular,Singapore
25349,2025-12-25,Regular,India
25350,2024-08-12,New,Canada
25351,2024-02-12,Regular,USA
25352,2024-05-12,Regular,UK
25353,2024-10-28,Regular,UK
25354,2024-03-09,New,USA
25355,2024-01-26,High_Value,USA
25356,2025-04-23,Regular,UK
25357,2025-08-24,Regular,Singapore
25358,2024-06-19,New,USA
25359,2025-01-16,Regular,USA
25360,2025-02-22,Loyal,India
25361,2025-05-02,New,UK
25362,2025-12-15,Regular,Germany
25363,2025-10-08,New,USA
25364,2024-08-18,New,India
25365,2025-12-13,Regular,USA
25366,2024-01-26,Regular,USA
25367,2025-12-03,Regular,India
25368,2024-04-14,Regular,USA
25369,2024-03-24,Regular,USA
25370,2024-03-28,Regular,India
25371,2024-03-30,Regular,USA
25372,2024-12-04,Regular,UK
25373,2025-04-12,Regular,Germany
25374,2025-06-27,Loyal,India
25375,2024-01-12,Regular,Germany
25376,2024-08-04,Regular,India
25377,2024-04-06,Regular,USA
25378,2024-04-16,Loyal,Germany
25379,2025-06-28,Loyal,Germany
25380,2025-04-12,Loyal,Australia
25381,2024-06-02,Regular,India
25382,2024-08-07,New,India
25383,2025-11-06,Loyal,India
25384,2025-02-23,Loyal,USA
25385,2024-06-23,Loyal,USA
25386,2025-11-12,Loyal,Germany
25387,2024-05-24,Regular,India
25388,2024-07-31,New,Australia
25389,2025-05-20,Regular,India
25390,2025-01-09,Regular,Germany
25391,2024-02-20,Regular,India
25392,2025-08-11,Regular,USA
25393,2024-06-15,High_Value,USA
25394,2025-05-19,New,Canada
25395,2024-09-01,Regular,UK
25396,2025-07-02,Regular,Singapore
25397,2025-10-17,Regular,India
25398,2025-07-17,Loyal,Singapore
25399,2025-11-03,Loyal,India
25400,2025-01-29,Regular,USA
25401,2024-02-17,Loyal,India
25402,2025-01-26,Regular,USA
25403,2024-12-02,Regular,Canada
25404,2025-06-08,Regular,USA
25405,2024-06-30,Loyal,Germany
25406,2025-05-24,Regular,UK
25407,2024-11-18,Regular,USA
25408,2025-05-04,Regular,Singapore
25409,2024-11-02,Loyal,Australia
25410,2024-10-05,Loyal,Singapore
25411,2024-06-05,Loyal,USA
25412,2025-08-27,New,Germany
25413,2024-02-20,Regular,India
25414,2024-06-21,Regular,Germany
25415,2024-11-07,Regular,USA
25416,2024-04-23,Loyal,India
25417,2025-10-31,Regular,Australia
25418,2024-09-08,New,Germany
25419,2024-06-25,Regular,USA
25420,2024-07-04,New,USA
25421,2024-05-19,New,Germany
25422,2025-04-29,Loyal,India
25423,2024-12-17,Loyal,Australia
25424,2024-06-17,Regular,UK
25425,2025-09-29,Regular,USA
25426,2025-04-24,Regular,USA
25427,2024-10-21,New,India
25428,2025-01-09,Regular,India
25429,2025-04-24,New,USA
25430,2024-04-21,Loyal,India
25431,2025-08-13,Loyal,India
25432,2024-07-07,Regular,USA
25433,2024-01-22,Regular,USA
25434,2025-01-15,Regular,India
25435,2025-10-01,High_Value,UK
25436,2025-06-19,Loyal,India
25437,2024-08-13,Loyal,Germany
25438,2024-10-17,Regular,India
25439,2025-03-11,Loyal,Germany
25440,2024-06-18,Regular,USA
25441,2025-08-21,Regular,Canada
25442,2024-08-03,Regular,UK
25443,2024-06-07,Regular,USA
25444,2024-03-10,Regular,Germany
25445,2025-05-21,Regular,India
25446,2024-01-19,Regular,Singapore
25447,2025-08-10,Regular,Australia
25448,2025-12-11,Regular,Germany
25449,2024-03-22,New,Singapore
25450,2024-03-11,Regular,India
25451,2025-11-13,Regular,Singapore
25452,2024-04-01,Regular,USA
25453,2024-10-24,Loyal,USA
25454,2025-09-27,Regular,India
25455,2024-04-11,Regular,India
25456,2025-04-29,Regular,India
25457,2024-10-06,Regular,India
25458,2024-11-14,Regular,India
25459,2025-11-10,Loyal,Australia
25460,2025-04-18,Loyal,Canada
25461,2024-08-21,Regular,India
25462,2025-11-13,Regular,Australia
25463,2025-02-27,New,USA
25464,2024-03-13,Loyal,India
25465,2024-10-13,Loyal,USA
25466,2024-06-26,Regular,India
25467,2025-04-13,Loyal,USA
25468,2025-09-20,Regular,India
25469,2024-01-29,Regular,USA
25470,2025-07-23,New,Australia
25471,2025-10-30,Regular,USA
25472,2025-12-26,Regular,UK
25473,2025-04-27,Regular,Singapore
25474,2024-08-17,Loyal,Canada
25475,2024-04-16,New,India
25476,2025-11-20,Regular,Singapore
25477,2024-10-28,Regular,India
25478,2024-09-07,Regular,USA
25479,2025-06-19,Loyal,Australia
25480,2025-06-06,Loyal,USA
25481,2025-08-13,Regular,Australia
25482,2025-10-06,Regular,UK
25483,2025-10-02,Regular,Australia
25484,2024-05-04,New,India
25485,2024-05-03,Regular,Singapore
25486,2024-05-30,New,USA
25487,2025-04-02,Regular,USA
25488,2025-02-28,Loyal,USA
25489,2025-09-17,Regular,India
25490,2025-09-07,Loyal,India
25491,2025-08-16,Loyal,India
25492,2024-02-27,Loyal,Canada
25493,2025-05-22,Loyal,India
25494,2025-09-13,New,Canada
25495,2025-12-18,Regular,Germany
25496,2024-09-07,Loyal,India
25497,2025-07-20,Regular,India
25498,2024-10-23,Regular,Germany
25499,2024-04-27,Loyal,Singapore
25500,2024-09-05,Loyal,Australia
25501,2024-07-02,New,India
25502,2025-10-27,Loyal,USA
25503,2024-05-08,Loyal,India
25504,2024-04-05,Loyal,USA
25505,2025-02-27,Regular,USA
25506,2025-02-23,New,Australia
25507,2025-02-13,Loyal,Germany
25508,2024-04-18,Regular,India
25509,2024-12-29,Regular,Singapore
25510,2025-11-08,Loyal,Germany
25511,2024-03-06,Regular,Australia
25512,2025-08-05,Loyal,Singapore
25513,2024-04-01,Loyal,India
25514,2024-06-19,Regular,USA
25515,2025-10-17,Regular,Singapore
25516,2024-08-05,Regular,USA
25517,2025-01-16,Regular,India
