transaction_id,high_value_flag,new_account_flag,high_velocity_flag,multiple_payment_failures_flag,previous_chargeback_flag,device_account_count,unusual_location_flag,risk_score,risk_level
269279,0,1,0,0,0,1,0,21.4,Low
269280,0,0,0,0,1,3,0,13.4,Low
269281,0,0,0,0,0,4,0,0.0,Low
269282,1,1,0,0,0,3,0,48.8,Medium
269283,0,0,0,0,0,1,0,0.0,Low
269284,0,0,0,0,0,5,0,1.8,Low
269285,0,0,0,0,0,1,0,4.2,Low
269286,0,0,0,0,0,1,0,8.8,Low
269287,0,0,0,0,0,3,0,0.0,Low
269288,0,0,0,0,0,1,1,12.1,Low
269289,0,0,0,0,0,5,0,0.0,Low
269290,0,0,0,0,0,2,0,0.0,Low
269291,0,0,0,0,0,3,0,0.0,Low
269292,0,0,0,0,0,3,0,3.3,Low
269293,1,0,0,0,0,1,0,34.2,Medium
269294,0,0,0,0,0,2,0,0.0,Low
269295,0,0,0,0,0,1,0,0.4,Low
269296,0,0,0,0,0,2,0,1.0,Low
269297,0,0,0,0,0,2,0,4.0,Low
269298,0,1,0,1,0,3,0,37.5,Medium
269299,0,0,0,0,0,4,0,5.8,Low
269300,0,0,0,0,0,1,0,3.2,Low
269301,0,0,0,0,0,5,0,0.0,Low
269302,0,0,0,0,0,3,0,3.8,Low
269303,0,0,0,0,0,4,0,2.6,Low
269304,0,0,0,0,0,4,0,3.5,Low
269305,0,0,0,0,0,3,0,0.0,Low
269306,0,0,0,0,0,3,0,0.0,Low
269307,0,0,0,0,0,1,0,0.0,Low
269308,0,0,1,0,0,1,0,26.8,Medium
269309,0,1,0,0,0,3,0,21.9,Low
269310,0,0,0,0,0,2,0,0.4,Low
269311,0,0,0,0,0,5,0,0.0,Low
269312,1,0,1,0,0,3,0,42.4,Medium
269313,0,0,0,0,0,3,1,0.0,Low
269314,0,0,0,0,0,1,1,3.8,Low
269315,0,0,0,0,0,4,0,0.0,Low
269316,0,0,0,0,0,2,0,0.0,Low
269317,0,0,0,0,0,4,0,5.4,Low
269318,0,1,0,0,0,4,0,20.7,Low
269319,0,0,0,0,0,2,0,0.0,Low
269320,0,1,0,0,0,2,0,28.9,Medium
269321,0,0,0,0,0,4,0,0.0,Low
269322,0,1,0,0,0,5,0,28.7,Medium
269323,0,1,1,1,0,1,0,60.2,High
269324,0,0,0,0,0,3,0,7.1,Low
269325,0,1,1,0,0,1,0,51.5,High
269326,0,0,0,0,0,1,0,0.0,Low
269327,0,0,0,0,0,4,0,1.3,Low
269328,0,0,0,0,0,3,0,10.8,Low
269329,0,0,0,0,0,3,0,4.4,Low
269330,0,0,0,0,0,3,0,0.5,Low
269331,0,0,0,0,0,2,0,0.0,Low
269332,0,0,0,0,0,3,0,0.0,Low
269333,0,0,0,0,0,2,0,0.0,Low
269334,0,0,0,0,1,4,0,15.1,Low
269335,0,0,0,0,0,1,0,6.1,Low
269336,0,0,0,0,0,1,0,0.0,Low
269337,0,0,0,0,0,1,0,1.9,Low
269338,0,0,0,0,0,2,0,6.9,Low
269339,0,0,0,0,0,1,0,0.0,Low
269340,0,0,0,0,0,4,0,0.0,Low
269341,0,0,0,0,0,1,0,3.4,Low
269342,0,0,0,0,0,2,0,1.2,Low
269343,0,0,0,0,0,2,0,0.0,Low
269344,0,0,0,0,0,5,1,12.7,Low
269345,0,0,0,0,0,4,0,0.0,Low
269346,0,0,1,0,0,4,0,25.1,Medium
269347,0,0,0,0,0,4,0,0.0,Low
269348,0,0,0,0,0,2,0,0.0,Low
269349,0,0,0,0,0,5,0,7.2,Low
269350,0,0,0,0,0,5,0,0.0,Low
269351,0,0,0,0,0,1,0,0.0,Low
269352,0,1,0,0,0,3,0,27.3,Medium
269353,0,0,0,0,0,1,1,12.8,Low
269354,0,1,0,0,0,2,0,23.1,Low
269355,0,0,0,0,0,2,0,2.9,Low
269356,0,0,0,0,0,3,0,0.0,Low
269357,0,1,0,0,0,1,0,17.3,Low
269358,0,1,0,0,0,4,0,24.4,Low
269359,0,0,0,0,0,3,0,0.0,Low
269360,0,0,0,1,0,2,0,18.2,Low
269361,0,0,0,0,0,4,1,6.5,Low
269362,0,0,0,0,0,3,0,0.1,Low
269363,0,0,1,0,0,1,0,20.2,Low
269364,0,0,0,0,0,3,0,4.7,Low
269365,0,0,0,1,0,5,0,17.5,Low
269366,0,1,0,0,0,1,0,18.8,Low
269367,0,0,1,0,0,5,0,19.4,Low
269368,0,0,1,0,0,1,0,12.7,Low
269369,0,0,0,0,0,3,0,0.0,Low
269370,0,0,0,0,0,4,0,2.1,Low
269371,0,0,0,0,0,2,0,0.0,Low
269372,0,0,0,0,0,4,0,2.3,Low
269373,0,0,0,0,0,3,0,0.0,Low
269374,0,0,0,0,0,3,0,0.0,Low
269375,0,0,1,0,0,4,0,17.5,Low
269376,0,0,0,0,0,2,0,0.0,Low
269377,0,0,0,0,0,4,0,7.7,Low
269378,0,0,0,0,0,3,0,9.2,Low
269379,0,0,0,0,1,4,0,11.0,Low
269380,0,0,0,0,0,5,1,12.1,Low
269381,0,0,0,0,0,1,0,7.5,Low
269382,0,1,0,0,0,1,0,20.2,Low
269383,0,0,0,0,0,4,0,0.0,Low
269384,0,1,0,0,0,1,1,36.3,Medium
269385,0,1,0,0,0,1,1,26.2,Medium
269386,0,0,0,0,0,3,0,0.0,Low
269387,0,0,0,0,0,3,1,3.1,Low
269388,0,0,0,0,0,4,0,5.4,Low
269389,0,0,0,0,0,5,0,19.5,Low
269390,0,0,0,0,0,3,0,0.0,Low
269391,0,0,0,0,0,1,0,2.7,Low
269392,0,0,0,0,0,5,0,0.0,Low
269393,0,0,0,0,0,1,0,0.0,Low
269394,0,0,0,0,1,1,0,10.9,Low
269395,0,0,0,0,0,3,0,0.0,Low
269396,0,0,1,0,0,2,1,31.5,Medium
269397,0,0,0,0,0,2,0,3.7,Low
269398,0,1,0,0,1,5,0,39.0,Medium
269399,0,1,0,0,0,1,0,20.8,Low
269400,0,0,0,0,0,4,0,5.8,Low
269401,0,0,0,0,0,5,0,4.1,Low
269402,0,0,1,0,0,1,0,15.6,Low
269403,0,0,0,0,0,1,0,5.7,Low
269404,0,0,0,0,0,1,0,0.0,Low
269405,0,1,0,0,0,5,0,22.9,Low
269406,0,1,0,0,0,3,1,32.5,Medium
269407,0,1,1,0,0,2,0,46.0,Medium
269408,0,0,0,0,0,1,0,8.3,Low
269409,0,0,0,0,0,2,0,3.3,Low
269410,0,0,0,0,0,3,0,2.3,Low
269411,0,0,0,0,0,3,0,2.5,Low
269412,0,0,0,0,0,4,0,2.5,Low
269413,0,0,0,0,0,5,0,4.5,Low
269414,0,0,0,0,0,5,0,0.8,Low
269415,0,0,0,0,0,3,0,0.0,Low
269416,0,0,0,0,0,5,0,9.6,Low
269417,0,0,0,0,0,1,0,0.0,Low
269418,0,1,0,0,0,2,0,26.2,Medium
269419,0,0,0,0,0,1,0,3.6,Low
269420,0,1,1,0,1,2,0,48.8,Medium
269421,0,0,0,0,1,4,0,9.6,Low
269422,0,0,0,1,1,3,0,20.6,Low
269423,0,0,0,0,1,4,0,21.3,Low
269424,0,0,0,1,0,3,0,14.9,Low
269425,0,0,0,0,0,2,0,3.9,Low
269426,0,0,0,0,0,5,0,0.0,Low
269427,0,0,0,0,0,5,0,0.0,Low
269428,0,0,0,0,0,3,0,1.4,Low
269429,0,0,0,1,0,3,0,6.8,Low
269430,0,0,0,0,0,3,0,9.7,Low
269431,0,0,0,0,0,1,0,1.0,Low
269432,0,0,1,0,0,3,0,18.6,Low
269433,0,0,0,0,0,5,0,10.1,Low
269434,0,0,0,0,0,3,0,1.1,Low
269435,0,1,0,0,0,5,0,26.0,Medium
269436,0,0,0,0,1,3,0,7.9,Low
269437,0,0,0,0,0,5,0,5.3,Low
269438,0,0,0,0,0,3,0,0.0,Low
269439,0,0,0,0,0,3,0,4.0,Low
269440,0,0,0,1,0,4,0,20.0,Low
269441,0,0,0,0,0,2,0,2.1,Low
269442,0,0,0,0,0,3,1,6.7,Low
269443,0,0,0,1,0,1,0,19.8,Low
269444,0,1,0,0,0,4,0,26.6,Medium
269445,0,1,0,0,0,1,0,27.6,Medium
269446,0,1,0,0,0,3,0,29.8,Medium
269447,0,0,0,0,0,1,0,0.0,Low
269448,0,0,0,0,0,4,0,0.0,Low
269449,0,0,0,0,0,1,0,0.0,Low
269450,0,0,1,0,0,5,0,17.2,Low
269451,0,0,1,0,1,3,0,31.0,Medium
269452,0,0,0,0,0,3,0,3.8,Low
269453,0,0,0,0,0,1,0,4.1,Low
269454,0,0,0,0,0,2,0,2.5,Low
269455,0,0,0,0,0,2,0,5.2,Low
269456,0,0,0,0,0,1,0,0.2,Low
269457,0,0,0,0,0,1,0,0.0,Low
269458,0,0,0,0,0,5,0,0.0,Low
269459,0,1,0,1,0,1,0,35.7,Medium
269460,0,0,0,0,0,3,0,0.0,Low
269461,0,0,0,0,0,5,0,0.0,Low
269462,0,1,1,0,0,1,1,49.8,Medium
269463,0,0,0,0,0,2,0,6.0,Low
269464,0,1,0,0,0,5,0,18.3,Low
269465,0,0,0,0,0,5,0,0.0,Low
269466,0,1,0,0,0,3,0,18.3,Low
269467,0,0,0,0,1,5,0,12.8,Low
269468,0,0,0,0,0,3,0,0.0,Low
269469,0,1,0,0,1,2,0,39.0,Medium
269470,0,0,1,0,0,1,0,21.4,Low
269471,0,0,1,0,0,3,0,17.8,Low
269472,0,0,0,0,0,5,0,0.2,Low
269473,0,1,0,0,0,5,0,23.3,Low
269474,0,0,0,0,0,1,0,0.0,Low
269475,0,0,0,0,0,1,0,0.0,Low
269476,0,0,0,0,0,5,0,3.7,Low
269477,0,0,0,0,0,2,0,0.0,Low
269478,0,0,0,0,0,2,0,0.7,Low
269479,0,0,0,0,0,4,0,0.0,Low
269480,0,0,1,0,0,3,0,23.8,Low
269481,0,0,0,0,0,3,0,7.5,Low
269482,0,0,0,0,0,3,0,3.5,Low
269483,0,0,0,0,0,5,0,0.0,Low
269484,0,0,1,0,0,4,0,21.0,Low
269485,0,1,0,0,0,1,0,17.0,Low
269486,0,1,0,0,0,1,0,24.5,Low
269487,0,0,0,0,0,1,0,0.4,Low
269488,0,1,1,0,0,3,0,43.4,Medium
269489,0,0,0,0,0,2,0,0.0,Low
269490,0,0,0,0,0,2,0,0.0,Low
269491,0,0,0,0,0,1,0,0.0,Low
269492,0,0,0,0,0,2,0,0.0,Low
269493,0,0,0,0,1,2,0,12.1,Low
269494,0,0,0,0,0,4,0,0.0,Low
269495,0,1,0,0,0,1,1,35.7,Medium
269496,0,0,0,0,0,1,0,2.9,Low
269497,0,0,0,0,0,4,0,0.4,Low
269498,0,0,0,0,0,2,0,0.0,Low
269499,0,0,0,0,0,5,0,0.0,Low
269500,0,0,0,0,0,4,0,1.5,Low
269501,0,0,0,0,0,4,0,7.9,Low
269502,0,0,0,0,0,5,0,0.0,Low
269503,0,0,0,0,1,2,0,13.7,Low
269504,0,0,0,1,0,3,0,20.1,Low
269505,0,0,0,0,0,1,0,1.7,Low
269506,0,0,0,0,0,3,0,4.0,Low
269507,0,0,0,0,0,5,0,0.0,Low
269508,0,0,0,0,0,5,0,5.2,Low
269509,0,0,0,0,0,4,0,0.0,Low
269510,0,0,0,0,0,2,0,0.5,Low
269511,0,0,0,0,0,3,0,4.5,Low
269512,0,0,0,0,0,1,0,0.0,Low
269513,0,0,0,0,0,3,0,0.0,Low
269514,0,0,0,0,0,2,0,0.0,Low
269515,0,0,0,1,0,5,1,24.7,Low
269516,0,0,0,0,0,2,0,2.0,Low
269517,0,0,0,0,0,2,0,2.7,Low
269518,0,0,0,0,0,2,0,4.6,Low
269519,0,0,0,0,1,1,0,12.7,Low
269520,0,0,0,0,0,2,0,0.0,Low
269521,0,0,0,0,0,4,0,2.9,Low
269522,0,0,0,0,1,3,0,15.0,Low
269523,0,0,0,0,0,1,0,9.4,Low
269524,0,0,0,0,0,1,0,3.1,Low
269525,0,0,0,0,1,1,0,10.5,Low
269526,0,0,0,0,0,3,0,0.0,Low
269527,0,1,0,0,0,3,0,23.6,Low
269528,0,0,0,0,0,3,0,0.0,Low
269529,0,0,0,0,0,5,0,3.8,Low
269530,0,0,0,0,0,5,0,0.0,Low
269531,0,0,0,0,0,5,0,0.0,Low
269532,0,1,0,0,0,1,0,16.2,Low
269533,0,0,0,0,0,3,0,0.0,Low
269534,0,0,0,0,1,1,0,20.1,Low
269535,0,0,0,0,0,5,0,0.0,Low
269536,0,0,0,0,0,2,0,0.0,Low
269537,0,0,0,0,0,3,0,0.0,Low
269538,0,0,0,0,0,5,0,11.0,Low
269539,0,0,0,0,0,4,0,0.0,Low
269540,0,0,0,0,0,4,0,0.0,Low
269541,0,0,0,0,0,1,0,3.1,Low
269542,0,0,0,1,0,1,0,17.9,Low
269543,0,0,0,0,0,5,0,3.3,Low
269544,0,0,0,0,0,1,0,3.3,Low
269545,0,0,0,0,0,3,0,0.0,Low
269546,0,0,0,1,0,1,0,21.6,Low
269547,0,0,0,0,0,1,0,3.8,Low
269548,0,0,0,0,0,4,0,0.0,Low
269549,0,0,0,0,0,5,0,0.0,Low
269550,0,0,0,0,0,3,0,0.0,Low
269551,0,0,0,0,0,2,0,8.7,Low
269552,0,0,0,0,0,3,0,0.0,Low
269553,0,0,0,0,0,1,0,1.3,Low
269554,0,0,0,0,0,2,0,0.0,Low
269555,0,0,0,1,0,5,1,28.2,Medium
269556,0,0,0,0,0,2,0,0.0,Low
269557,0,0,0,0,0,1,0,0.0,Low
269558,0,0,0,0,0,2,0,6.2,Low
269559,0,0,0,0,0,4,0,0.0,Low
269560,0,0,0,0,0,2,0,0.0,Low
269561,0,1,0,0,0,1,0,15.8,Low
269562,0,0,0,0,0,5,0,0.0,Low
269563,0,0,0,0,0,4,0,0.0,Low
269564,0,1,0,0,0,1,0,30.1,Medium
269565,0,0,0,0,0,1,0,0.0,Low
269566,0,0,0,0,0,1,1,7.4,Low
269567,0,0,0,0,0,5,0,0.7,Low
269568,0,0,0,0,0,5,0,0.0,Low
269569,0,0,0,0,0,4,0,0.0,Low
269570,0,0,0,0,0,3,0,0.0,Low
269571,0,0,0,0,0,5,0,0.0,Low
269572,0,0,0,0,0,4,0,7.3,Low
269573,0,0,0,0,0,4,1,4.9,Low
269574,0,0,0,0,0,3,0,0.0,Low
269575,0,0,0,0,0,2,0,7.3,Low
269576,0,0,0,0,0,2,0,0.0,Low
269577,0,0,0,0,0,5,0,0.0,Low
269578,0,0,0,0,0,3,0,0.0,Low
269579,0,0,0,0,0,3,0,0.0,Low
269580,0,0,0,0,0,4,0,1.7,Low
269581,0,1,0,0,0,1,1,25.7,Medium
269582,0,0,0,0,0,4,0,0.0,Low
269583,0,0,0,0,0,4,0,0.0,Low
269584,0,1,0,0,0,3,0,18.7,Low
269585,0,0,0,0,0,5,0,1.7,Low
269586,0,1,0,1,0,2,0,37.3,Medium
269587,0,0,0,0,0,3,0,6.1,Low
269588,0,0,0,0,0,2,0,0.0,Low
269589,0,0,0,0,0,2,0,1.8,Low
269590,0,0,1,1,0,2,0,27.7,Medium
269591,0,0,0,0,0,3,0,6.5,Low
269592,0,0,0,0,0,4,0,0.0,Low
269593,0,0,1,0,0,4,0,21.3,Low
269594,0,0,0,0,0,5,0,0.0,Low
269595,0,0,0,0,0,3,0,3.6,Low
269596,0,0,0,0,0,1,0,3.8,Low
269597,0,0,0,0,0,3,0,0.0,Low
269598,0,0,0,0,1,5,0,11.3,Low
269599,0,0,1,0,0,4,0,23.4,Low
269600,0,1,0,0,0,4,0,18.5,Low
269601,0,0,0,0,0,3,0,4.3,Low
269602,0,0,0,0,0,5,0,4.7,Low
269603,0,0,0,0,0,1,0,0.0,Low
269604,0,1,0,0,0,2,1,38.9,Medium
269605,0,1,0,0,0,4,0,21.4,Low
269606,0,1,0,0,0,1,0,26.0,Medium
269607,0,0,0,0,0,5,0,0.0,Low
269608,0,0,0,0,0,1,0,0.2,Low
269609,0,0,0,0,0,3,0,0.0,Low
269610,0,0,0,0,0,5,0,2.8,Low
269611,0,0,0,0,0,4,0,7.4,Low
269612,0,0,0,0,0,5,0,0.0,Low
269613,0,0,0,0,0,2,0,0.0,Low
269614,0,0,0,1,0,5,0,4.5,Low
269615,0,1,0,0,0,2,0,21.2,Low
269616,0,0,0,0,0,3,0,6.4,Low
269617,0,0,1,0,0,1,0,20.4,Low
269618,0,0,0,0,0,1,0,3.0,Low
269619,0,0,0,0,0,1,0,0.0,Low
269620,0,1,0,0,0,3,1,33.8,Medium
269621,0,0,0,0,0,5,0,0.0,Low
269622,0,1,0,0,0,5,0,17.7,Low
269623,0,0,0,0,0,1,0,0.0,Low
269624,0,0,0,0,0,4,0,0.0,Low
269625,0,0,0,0,0,2,0,0.0,Low
269626,0,0,0,0,1,3,0,14.5,Low
269627,0,0,0,0,0,1,0,1.4,Low
269628,0,0,0,1,0,1,0,17.8,Low
269629,0,0,1,0,0,3,0,15.0,Low
269630,0,1,0,1,0,1,0,32.5,Medium
269631,0,0,0,0,0,3,0,0.0,Low
269632,1,0,0,0,0,3,0,22.5,Low
269633,0,1,1,0,0,3,0,45.8,Medium
269634,0,0,0,0,0,1,1,7.7,Low
269635,0,0,0,0,0,4,0,5.2,Low
269636,0,0,0,0,0,4,0,4.4,Low
269637,0,0,0,0,0,4,0,0.0,Low
269638,0,1,0,0,0,1,0,22.3,Low
269639,0,0,1,0,0,3,0,14.2,Low
269640,0,0,0,0,0,3,0,1.8,Low
269641,0,0,0,0,0,1,0,1.3,Low
269642,0,0,0,0,0,5,0,0.0,Low
269643,0,0,0,0,0,4,0,0.0,Low
269644,0,0,0,0,0,4,0,4.3,Low
269645,0,0,0,0,0,4,0,0.0,Low
269646,0,1,0,0,0,5,0,11.3,Low
269647,0,0,1,0,0,3,0,13.9,Low
269648,0,1,0,0,0,5,0,17.6,Low
269649,0,0,0,0,0,5,0,0.0,Low
269650,0,1,0,0,0,2,0,12.9,Low
269651,0,0,1,0,0,4,0,21.5,Low
269652,0,0,0,0,0,1,0,0.0,Low
269653,0,0,0,0,0,5,0,0.0,Low
269654,0,1,1,0,0,2,0,37.7,Medium
269655,0,0,1,0,1,4,0,31.4,Medium
269656,0,0,0,0,0,4,0,1.6,Low
269657,0,1,0,0,0,3,0,19.5,Low
269658,1,0,0,0,0,3,0,21.9,Low
269659,0,0,0,0,0,3,0,2.1,Low
269660,0,0,0,0,0,5,0,0.0,Low
269661,0,0,0,0,0,2,0,0.0,Low
269662,0,1,0,0,0,4,0,19.8,Low
269663,0,1,0,0,0,3,0,27.5,Medium
269664,0,0,0,0,0,5,0,3.5,Low
269665,0,0,0,0,0,5,0,4.0,Low
269666,0,0,0,0,0,5,0,0.0,Low
269667,0,0,0,0,0,2,0,0.0,Low
269668,0,0,0,0,0,5,0,0.0,Low
269669,0,1,0,0,0,5,1,28.8,Medium
269670,0,0,0,0,0,5,0,0.0,Low
269671,0,0,0,0,0,4,0,7.4,Low
269672,0,0,0,0,0,5,0,0.0,Low
269673,0,0,0,0,0,3,0,0.0,Low
269674,0,0,0,0,0,4,0,1.2,Low
269675,0,1,0,0,0,2,0,25.1,Medium
269676,0,0,0,0,0,4,0,0.0,Low
269677,0,0,1,0,0,2,0,12.8,Low
269678,0,0,0,0,0,1,0,4.7,Low
269679,0,1,0,0,0,4,0,25.9,Medium
269680,0,0,1,0,0,4,0,17.7,Low
269681,0,0,0,0,0,4,0,0.0,Low
269682,0,0,0,0,0,3,0,0.0,Low
269683,0,0,0,0,0,4,0,1.2,Low
269684,0,0,0,0,0,5,0,0.0,Low
269685,0,0,0,0,0,2,0,0.0,Low
269686,0,0,0,0,0,5,0,4.6,Low
269687,0,1,0,0,0,5,0,19.0,Low
269688,0,1,0,0,0,4,0,17.5,Low
269689,0,0,0,0,0,5,0,0.2,Low
269690,0,1,1,0,0,4,0,43.6,Medium
269691,0,1,0,0,0,3,0,26.9,Medium
269692,0,1,0,0,0,5,0,17.9,Low
269693,0,0,0,0,0,4,0,0.0,Low
269694,0,0,0,0,0,4,0,0.0,Low
269695,0,1,0,0,0,3,0,24.0,Low
269696,0,0,0,0,0,1,0,3.8,Low
269697,0,0,0,0,0,2,0,7.0,Low
269698,0,0,0,0,0,3,0,0.0,Low
269699,0,0,0,0,0,4,0,2.6,Low
269700,0,0,0,0,0,4,0,7.9,Low
269701,0,1,0,0,0,2,1,34.3,Medium
269702,0,0,0,0,0,3,0,0.0,Low
269703,0,1,0,0,0,3,1,27.1,Medium
269704,0,0,0,0,0,3,0,2.9,Low
269705,0,1,0,0,0,1,0,18.1,Low
269706,0,0,0,0,0,4,0,0.0,Low
269707,0,0,0,0,0,4,0,2.7,Low
269708,0,0,0,0,0,4,1,5.2,Low
269709,0,0,0,0,0,3,0,4.7,Low
269710,0,0,0,0,0,1,0,3.3,Low
269711,0,0,0,0,1,2,0,7.2,Low
269712,0,0,0,0,0,3,0,1.1,Low
269713,0,0,0,0,0,3,0,0.0,Low
269714,0,1,0,0,0,4,0,22.1,Low
269715,0,1,1,0,0,1,0,40.6,Medium
269716,0,1,0,0,0,4,0,20.3,Low
269717,0,0,0,0,1,2,0,20.0,Low
269718,0,0,0,0,0,2,0,0.9,Low
269719,0,0,0,0,0,3,0,2.3,Low
269720,0,0,0,0,1,3,0,15.1,Low
269721,0,0,0,0,0,2,0,0.0,Low
269722,0,0,0,0,0,2,0,11.0,Low
269723,0,0,0,0,0,5,0,0.0,Low
269724,0,0,0,0,0,3,0,0.0,Low
269725,0,0,0,0,0,1,0,0.0,Low
269726,0,0,0,0,0,5,1,17.7,Low
269727,0,0,0,0,0,4,0,0.0,Low
269728,0,1,1,0,0,5,0,49.5,Medium
269729,0,1,0,0,0,4,0,18.5,Low
269730,0,0,0,0,0,4,0,0.0,Low
269731,0,1,0,0,0,4,0,21.7,Low
269732,0,0,0,0,0,2,0,3.9,Low
269733,0,1,0,0,0,2,0,31.4,Medium
269734,0,1,1,0,1,4,0,62.5,High
269735,0,0,0,0,0,1,0,0.0,Low
269736,0,0,0,0,0,4,0,0.0,Low
269737,0,1,0,0,0,5,0,18.0,Low
269738,0,0,0,0,0,5,0,12.2,Low
269739,0,0,0,0,0,3,0,0.0,Low
269740,0,0,0,0,0,4,1,8.5,Low
269741,0,0,0,0,0,2,0,0.0,Low
269742,0,0,0,0,1,2,0,6.6,Low
269743,0,0,0,0,0,1,0,0.0,Low
269744,0,0,0,0,0,5,0,5.2,Low
269745,1,0,0,0,0,2,0,19.4,Low
269746,0,0,0,0,0,3,0,8.4,Low
269747,0,0,0,0,0,4,1,0.0,Low
269748,0,0,1,0,0,5,0,22.9,Low
269749,0,0,0,0,0,5,0,2.6,Low
269750,0,0,0,0,0,1,0,0.0,Low
269751,0,0,0,0,0,1,0,0.0,Low
269752,0,0,0,0,0,3,0,0.9,Low
269753,0,0,0,0,0,3,0,0.8,Low
269754,0,0,0,0,1,3,0,12.7,Low
269755,0,0,0,0,0,5,0,0.4,Low
269756,0,1,0,0,0,5,0,24.7,Low
269757,0,0,0,0,0,4,0,8.6,Low
269758,0,0,0,0,0,4,0,0.0,Low
269759,0,0,0,0,0,5,0,4.2,Low
269760,0,0,0,0,0,1,0,7.5,Low
269761,0,0,0,0,0,2,0,9.8,Low
269762,0,1,0,0,0,1,0,23.7,Low
269763,0,0,0,0,0,4,0,0.0,Low
269764,0,0,0,0,0,3,0,3.1,Low
269765,0,0,0,0,0,3,0,0.0,Low
269766,0,0,0,0,0,1,0,8.7,Low
269767,0,0,0,0,0,4,0,0.5,Low
269768,0,0,0,0,0,3,0,0.0,Low
269769,0,0,0,0,0,2,0,0.0,Low
269770,0,0,0,1,0,5,0,25.2,Medium
269771,0,0,0,0,0,4,0,0.0,Low
269772,0,0,0,0,0,4,0,0.0,Low
269773,0,0,0,0,0,3,0,0.0,Low
269774,0,0,0,0,0,2,0,0.3,Low
269775,0,0,0,0,0,2,0,2.6,Low
269776,0,1,0,0,0,5,0,20.8,Low
269777,0,0,0,0,0,5,0,0.0,Low
269778,0,1,0,0,0,3,0,31.7,Medium
269779,0,0,0,0,0,4,0,0.0,Low
269780,0,0,0,0,0,4,0,0.0,Low
269781,0,0,0,0,0,2,0,0.0,Low
269782,0,0,1,0,0,4,0,32.2,Medium
269783,0,0,0,0,0,2,0,0.0,Low
269784,0,0,1,0,0,2,0,10.5,Low
269785,0,0,1,0,0,1,0,15.5,Low
269786,0,0,1,0,0,1,0,23.7,Low
269787,0,0,0,0,1,2,0,13.9,Low
269788,0,0,0,0,0,5,0,0.0,Low
269789,0,0,1,0,1,1,0,25.0,Low
269790,0,0,0,0,0,1,0,5.8,Low
269791,0,0,0,1,0,5,0,24.9,Low
269792,0,1,0,1,0,3,0,34.7,Medium
269793,0,0,0,0,0,4,1,15.0,Low
269794,0,0,0,0,0,5,0,1.7,Low
269795,0,0,0,0,0,1,0,0.0,Low
269796,0,0,0,1,0,1,0,13.2,Low
269797,0,0,0,0,0,1,0,4.2,Low
269798,0,0,0,0,0,2,0,0.0,Low
269799,0,0,0,0,0,4,0,0.0,Low
269800,0,0,0,0,0,2,0,0.0,Low
269801,0,0,0,0,0,4,0,0.0,Low
269802,0,0,0,0,0,4,0,0.0,Low
269803,0,1,0,0,0,5,0,16.2,Low
269804,0,0,0,0,1,3,0,13.5,Low
269805,0,0,0,0,0,4,0,5.9,Low
269806,0,0,0,0,0,4,0,0.0,Low
269807,0,0,0,0,0,3,0,0.0,Low
269808,0,0,0,0,0,5,0,6.4,Low
269809,0,1,0,0,0,4,0,25.0,Low
269810,0,0,0,0,0,4,0,0.0,Low
269811,0,0,0,0,0,3,1,4.5,Low
269812,0,0,0,0,0,2,0,3.5,Low
269813,0,0,0,0,0,3,0,0.0,Low
269814,0,0,0,0,0,4,0,0.0,Low
269815,0,1,0,0,1,1,1,39.7,Medium
269816,0,0,0,0,0,2,1,20.1,Low
269817,0,0,0,0,0,2,0,0.0,Low
269818,0,0,0,0,0,3,0,0.0,Low
269819,0,0,0,1,0,3,0,10.7,Low
269820,0,1,0,0,0,3,0,21.6,Low
269821,0,0,0,0,0,4,0,0.8,Low
269822,0,0,0,0,0,4,0,9.4,Low
269823,0,0,0,0,1,3,0,15.7,Low
269824,0,0,0,0,0,5,0,0.0,Low
269825,0,1,0,0,0,2,0,16.5,Low
269826,0,1,0,0,0,5,0,32.6,Medium
269827,0,0,0,0,0,3,0,0.0,Low
269828,0,0,0,0,0,5,0,4.0,Low
269829,0,0,0,0,0,4,1,16.1,Low
269830,0,0,0,0,0,2,0,7.7,Low
269831,0,0,0,0,0,1,0,0.0,Low
269832,0,0,0,0,0,3,0,2.7,Low
269833,0,1,1,0,0,4,0,40.7,Medium
269834,0,0,0,0,0,2,0,0.0,Low
269835,0,0,0,0,0,5,0,0.0,Low
269836,0,0,0,0,0,1,0,3.1,Low
269837,0,1,0,0,0,4,0,16.2,Low
269838,0,0,0,0,0,1,0,7.3,Low
269839,0,0,0,0,0,5,0,3.5,Low
269840,0,1,0,0,0,4,0,22.9,Low
269841,0,0,0,0,0,1,0,4.6,Low
269842,0,0,0,0,0,1,0,0.1,Low
269843,0,0,0,0,1,4,0,22.1,Low
269844,0,0,0,0,0,1,0,0.2,Low
269845,0,1,0,0,0,5,0,21.7,Low
269846,0,0,0,0,0,5,0,5.6,Low
269847,0,0,0,0,0,3,0,5.7,Low
269848,0,0,0,0,0,4,0,0.0,Low
269849,0,0,1,0,0,1,0,15.1,Low
269850,0,0,1,0,0,1,0,23.1,Low
269851,0,0,1,0,0,5,0,17.0,Low
269852,0,0,1,0,0,3,0,18.2,Low
269853,0,0,0,0,0,1,0,0.0,Low
269854,0,0,0,0,0,3,0,0.7,Low
269855,0,0,1,0,0,5,0,16.8,Low
